correlation group ID,row ID,row identity (all IDs),row m/z,row retention time,Pool-4umSi11_neu MS_GA3_01_50026.mzXML Peak area,Pool-8umSi11_neu MS_GA4_01_50031.mzXML Peak area,Pool-8umSi11_neu MS_GA4_01_50030.mzXML Peak area,Pool-10um Si11 MS_GA2_01_50172.mzXML Peak area,Pool-10um Si11 MS_GA2_01_50173.mzXML Peak area,Pool-4umSi11_neu MS_GA3_01_50025.mzXML Peak area,Pool-10um Si11 MS_GA2_01_50174.mzXML Peak area,Pool-8umSi11_neu MS_GA4_01_50029.mzXML Peak area,Pool-4umSi11_neu MS_GA3_01_50027.mzXML Peak area,
,358,,145.05199569431622,8.94413,84.90611,166.8821,166.34615,134.48648,150.43446,46.570625,152.63184,85.299225,77.43514,
,359,Indole-3-carboxaldehyde: [M-H]-: 0.724,144.04438337050246,8.941291,74.11477,143.39496,173.54431,106.487335,102.80531,104.04174,60.34139,55.89287,95.93855,
106,360,,253.56832474795172,8.938441,511.2352,970.11273,976.145,1094.4227,1086.452,527.3969,1065.3302,831.88745,522.8989,
,361,,146.6266593914335,8.93866,0,90.00906,88.54063,25.745716,0,0,12.417212,78.33163,0,
106,362,,165.03355322176608,8.938913,144.56317,292.80014,282.55536,293.99847,295.56808,144.06715,304.1206,242.02928,151.95584,
106,363,,310.08640475032615,8.938915,1562.3604,3052.9834,3048.3062,3641.0627,3547.1445,1564.7294,3571.7556,2510.5176,1602.5535,
106,364,,146.1873807854894,8.940341,55.68404,314.47357,330.57214,253.48299,286.57117,59.314865,294.67136,73.70987,61.733456,
106,365,,146.3440304684059,8.940334,526.0606,1594.5365,1622.5352,1531.1421,1485.0641,511.3589,1509.6664,424.14343,528.19574,
106,366,,239.570974298508,8.939391,392.71478,858.52277,844.82043,951.47363,918.18243,377.23163,905.79193,723.4881,388.9202,
106,367,,146.12961548210995,8.940803,45.006668,629.6251,585.01306,462.63916,456.57895,34.79069,496.0186,351.5573,55.50364,
106,368,,91.05426373152356,8.94032,607.3869,1191.1283,1216.7681,1039.9557,999.46747,624.8395,1034.3103,1072.3506,621.46075,
106,369,,118.06511862204638,8.940334,28843.281,53610.234,53680.414,51618.99,51221.42,28903.479,51595.105,47917.758,29347.639,
106,370,,146.178417594338,8.940341,109.34712,464.95633,469.0711,406.21616,366.12097,107.04509,382.33374,408.1949,127.13625,
106,371,,146.03894580745,8.940347,140.95694,381.18524,398.11838,397.53427,382.39648,151.23567,384.8063,356.2226,150.93129,
106,372,,245.54622155878621,8.940342,513.77167,1070.2899,1079.3081,1166.4109,1154.2056,518.85614,1164.8055,896.95917,532.16046,
106,373,,237.56003513845178,8.940348,645.7445,1285.4312,1290.1938,1487.1609,1453.1053,644.8151,1457.8925,1103.6814,670.2246,
106,374,,246.56527277553693,8.940811,489.6464,816.26373,829.4216,842.62714,818.4357,515.1815,813.21875,695.78827,500.66177,
106,375,,229.5713666677098,8.942685,20.52044,131.32947,131.4705,172.70471,165.78156,6.119728,149.7437,80.87702,20.283594,
106,376,,382.61280944423027,8.940336,49.820213,180.25339,154.32193,214.89224,205.7067,28.592617,208.63564,93.40368,44.336395,
106,377,,146.35911134331892,8.9412775,744.14215,1845.6588,1871.847,1837.979,1809.5162,746.97266,1862.151,1717.0981,740.4224,
106,378,,302.0975913748484,8.941265,350.18494,714.6693,712.8805,873.9933,871.0705,343.85156,862.486,589.35034,360.95065,
106,379,,240.56920533357757,8.940336,134.74556,315.68945,307.93802,324.6461,302.614,138.43356,208.31792,262.34406,133.34134,
106,380,,146.2238640051343,8.941755,696.3903,1845.2173,1868.4933,1804.4025,1758.8112,691.5568,1800.8661,1770.0417,704.2644,
106,381,,303.094889887092,8.941749,108.02965,331.1588,334.33707,401.3184,392.15344,108.46303,408.28033,286.83066,107.08173,
106,382,,146.48660616287134,8.941911,0,171.36385,183.84457,142.86603,126.71042,0,144.18979,169.48979,0,
106,383,,117.05730939987221,8.942227,2585.0742,4762.61,4809.2944,4259.064,4190.6533,2579.0156,4283.5356,4348.084,2595.3792,
106,384,Indole-3-carboxaldehyde: [2M+Na]+: 0.995;Indole-3-acetyl-L-valine: [M+K]+: 0.956,313.0947261641547,8.94271,358.93323,664.8316,662.1676,663.1104,640.6603,356.78778,669.0252,542.49817,344.27402,
106,385,,318.0726093210515,8.94363,93.44381,277.04938,289.09216,307.9755,323.1691,101.85023,316.33383,232.22095,90.59884,
106,386,Indole-3-carboxaldehyde: [M+Na]+: 0.989,168.04202514313397,8.944591,5401.639,9208.956,9299.845,9479.561,9265.093,5360.2803,9446.912,8325.294,5336.0273,
,387,2-Methoxybenzoic Acid: [M+H-H2O]+: 0.999,135.04405726211095,9.037999,1437.7634,3939.442,3668.9324,4268.787,4185.5156,1186.1096,11780.841,3107.4224,1576.3564,
,388,2-Methoxybenzoic Acid: [M+H]+: 0.995;2-Methoxybenzoic Acid: [2M+2H]+2: 0.995,153.05464037605873,8.837889,90.95029,884.43134,742.00793,930.61304,1041.219,75.28674,972.39435,743.7384,35.105373,
,389,2-Methoxybenzoic Acid: [M+Na]+: 0.999,175.03656733971818,8.841642,159.49437,1075.3253,1057.7664,1454.7583,1518.6886,95.86324,1418.8588,846.0926,111.8927,
,390,,243.08754411862253,9.248608,92.049835,81.840576,74.43716,87.31968,75.246735,91.34089,89.04909,63.617985,105.967155,
,391,,892.7559525057271,9.328848,152.419,122.57398,186.62701,199.17667,350.57178,195.18733,222.05362,60.240505,321.655,
,392,,675.1891634255131,9.301982,68.07888,33.642727,48.869667,39.966526,85.75846,55.122513,40.540848,30.388906,54.45717,
103,393,,927.1997205484588,9.376099,111.36888,110.70695,105.52507,37.394836,74.36291,100.338936,81.05763,89.24105,100.78862,
,394,,892.2543497455355,9.360518,115.22892,374.646,239.85133,357.45392,282.25714,323.09778,143.30505,61.65917,262.27628,
,395,,896.2654054971657,9.354891,183.98666,364.91788,349.61792,271.6467,125.35429,298.00104,284.6079,73.54218,309.51624,
51,396,,461.10196492312247,9.342598,155.55917,235.81584,209.84558,140.81993,226.45135,292.81717,97.66344,63.090233,315.08948,
,397,2-Methoxybenzoic Acid: [M-H]-: 0.717,151.03893708362156,9.310027,63.231476,159.31502,180.42305,139.71117,124.413246,71.50959,116.76052,163.05762,71.878426,
,398,,674.6876817567128,9.324167,204.31557,588.5695,488.31836,211.5239,517.72614,228.432,600.9003,530.41626,533.98004,
53,399,,761.2494246997996,9.313462,0,111.30056,114.42068,130.15318,130.04515,0,128.36725,94.55702,6.094571,
53,400,,169.04956626659498,9.313326,2153.3367,3693.709,3683.9358,3616.6006,3581.2043,2157.8591,3650.2122,3498.888,2217.9543,
53,401,Phlorizin: [M+H-H2O]+: 0.975,419.13355698705817,9.313324,356.95013,722.27374,731.52014,701.7762,684.4154,378.9704,691.8973,686.6358,382.83636,
,402,,1035.3334159633953,9.315225,0,129.42595,125.52571,118.53867,123.11145,0,130.58691,118.60502,0,
53,403,Naproxen: [M+FA]-: 0.749,275.09149123967484,9.3142805,37315.59,63081.848,63512.492,65663.32,64795.434,37978.418,65011.72,60706.88,38454.33,
53,404,Phlorizin: [M+H]+: 0.975;Phlorizin: [2M+2H]+2: 0.975,437.1443215777885,9.315232,4517.3667,8327.87,8366.038,8639.799,8542.023,4622.3857,8675.865,7899.0415,4743.146,
68,405,Phlorizin: [M+Na]+: 0.993,459.1261380132082,9.316165,6245.6006,8230.618,8142.104,8093.487,8151.272,6246.729,8151.769,7528.176,6387.398,
53,406,,599.1971418682896,9.316642,2100.4497,4328.6353,4330.2397,4436.686,4397.5903,2189.9568,4432.8955,4037.698,2241.3013,
53,407,Phlorizin: [2M+H]+: 0.974,873.2809914223972,9.316642,597.5252,1266.1512,1254.0812,1238.469,1236.246,614.70276,1282.8887,1156.8866,624.1956,
53,408,,711.228037470316,9.315681,13.196981,150.81909,143.06212,132.17393,128.55437,12.949974,130.011,118.5935,20.396236,
53,409,,107.0491491237533,9.317119,4378.974,7485.3228,7504.7407,7001.7017,6955.074,4433.831,6973.2964,7221.847,4460.2256,
53,410,,149.059705827916,9.318064,945.9319,1648.8788,1642.8296,1717.9414,1694.9592,967.03723,1716.4855,1564.8773,970.0372,
53,411,,317.1018731712387,9.318069,214.36485,444.30493,448.9356,447.7208,429.51764,228.74808,420.21008,419.97665,228.97173,
53,412,,127.03896380508861,9.320414,148.78255,268.01868,271.05844,267.3781,263.60925,132.85713,272.37726,264.8766,137.69458,
51,413,,456.1177061137688,9.335491,1192.0901,1475.8843,1451.0974,1603.517,1563.8524,1169.942,1533.5533,1329.8826,1236.838,
,414,,456.61940967808937,9.35205,343.3515,215.05203,352.4585,680.4939,669.04877,528.33997,664.6909,583.83044,550.875,
103,415,,674.1860798494397,9.351543,720.91486,857.19214,837.5159,855.38965,832.05756,737.8555,829.7769,762.74457,755.63495,
68,417,,238.04934792097836,9.36812,1192.1976,1566.9778,1451.7103,1696.3997,1661.25,1110.6239,1679.8384,1487.9509,1206.0005,
,418,Phlorizin: [2M+Na]+: 0.887,895.2623030809528,9.37087,691.8216,839.2379,815.8912,823.91205,821.4706,683.8918,835.1299,743.74475,712.77985,
,421,,897.2401595861076,9.383181,53.997738,115.37068,99.2501,90.14818,68.94589,90.2007,72.08261,34.88813,103.15481,
87,422,,151.0965590577966,9.394958,115.51958,106.6732,99.54904,198.81874,195.32156,84.736145,196.59691,105.9547,95.64514,
87,423,,229.14114687770228,9.394032,3789.6482,3937.3643,3955.5688,6314.362,6199.6245,3587.5269,6232.5015,3680.6243,3822.8936,
87,424,,207.15915221095764,9.395453,941.5025,901.8687,885.79364,1382.422,1343.6675,913.58777,1333.6023,848.25195,925.761,
,426,,118.06511463350876,9.075798,697.4575,2324.9075,1903.2299,1885.3174,1933.2903,510.59598,2025.7781,102.45372,549.76324,
,427,2-Methoxybenzoic Acid: [M+H]+: 0.981;2-Methoxybenzoic Acid: [2M+2H]+2: 0.981,153.05469778409872,9.262822,0,1099.9368,396.868,686.0454,448.65536,0,304.99777,69.20328,0,
,428,,218.21148226097094,9.505488,116.43842,96.131004,104.075806,181.48843,195.89429,124.59788,171.64545,105.32704,125.00052,
,429,,273.07582805173627,9.562138,7.368658,190.37343,130.61147,202.908,201.17178,25.95586,212.58951,190.63805,20.274723,
,430,2-Methoxybenzoic Acid: [M+Na]+: 0.993,175.03659128481402,9.251926,6.494214,354.77472,273.98746,430.7123,460.74713,0,432.40894,1982.9192,6.726966,
,431,,234.20641951875828,9.785985,1088.8989,753.44824,770.18884,968.3729,950.54205,1111.3279,972.1061,734.29834,1134.2698,
,432,,251.18528999857406,9.792614,0,32.426163,30.74377,115.690926,129.21593,0,121.23685,13.923821,0,
,433,,171.14917688240905,9.811047,357.2475,384.6325,395.81915,563.011,592.7728,372.9497,577.5555,395.96533,371.45444,
,434,Phlorizin: [M+Na]+: 0.933,459.1258981564993,9.544651,313.5197,563.25006,512.7226,1576.9573,750.2427,256.19888,1430.9061,69.89763,463.00677,
,435,Indole-3-carboxaldehyde: [M+H]+: 0.997;Indole-3-carboxaldehyde: [2M+2H]+2: 0.997,146.06002748779136,9.561165,334.98297,2592.4783,433.86816,3146.1873,2912.3862,39.313076,5074.849,803.092,557.9931,
,436,,160.07564787016088,10.20563,50.448776,238.86537,269.79984,249.75323,246.96385,53.555973,274.64032,234.69666,48.924206,
47,437,Indole-3-acetyl-L-valine: [2M-H+2Na]+: 0.969,593.2344958465864,10.362286,306.69473,158.16011,165.79305,155.49399,126.40548,178.89886,125.994675,160.7856,405.5981,
,438,Indole-3-acetyl-L-valine: [M-H+2Na]+: 0.969,319.1027803129712,10.394374,69.046524,70.74383,65.39644,123.87971,109.44668,61.63476,98.90506,69.1315,160.97824,
47,439,,867.3659729770546,10.350937,383.56927,209.05013,191.33139,192.38776,185.07771,610.6774,180.0633,197.89825,315.52206,
72,440,,876.3156091708174,10.35706,277.2518,363.34354,362.5796,303.53598,304.66385,295.87534,300.12894,353.63275,318.99017,
72,441,,861.349781172382,10.358015,1655.8054,2153.4426,2121.382,2084.5222,2109.9397,1701.6776,2102.4043,2117.283,1790.9948,
72,443,Indole-3-acetyl-L-valine: [2M+K]+: 0.122,587.2225174432517,10.36227,895.85504,1146.1115,1131.6519,1031.5262,1065.7848,925.6805,1044.1132,1117.6204,969.1967,
,444,,574.2322120113253,10.376371,265.8692,187.91283,302.30502,319.55807,312.485,247.55968,155.05173,229.69861,313.619,
72,445,,847.3623368975533,10.36884,886.24493,1155.8566,1146.959,1197.2854,1173.0022,899.74384,1148.1588,1129.5771,943.5333,
72,446,,845.379017428815,10.368843,719.32,947.6968,929.8523,913.84033,930.75824,730.06165,933.4671,947.9957,777.07214,
72,447,,573.2291497778627,10.3749695,123.358154,1123.9092,1106.5546,1050.653,1030.844,370.22717,1008.6201,1077.6553,946.5513,
72,448,,1121.4939846473872,10.377338,622.4158,889.9327,880.5165,893.5845,879.7636,653.3355,832.61993,881.0589,684.23303,
72,449,,574.2607303587564,10.378282,261.23425,346.9822,355.57703,330.57278,343.41428,256.44537,353.0909,347.8461,272.14264,
72,450,,877.3214758414974,10.378277,801.28455,1171.7776,1115.8918,1065.7156,1084.1217,831.2077,1095.7819,1122.7706,916.9784,
,451,,868.368969009312,10.349514,95.87418,95.28967,80.359695,81.98808,81.64218,141.18582,78.150345,90.8705,109.62771,
72,452,,294.11267385797834,10.37969,1173.0176,1464.076,1460.7816,1483.0609,1460.0756,1219.221,1453.5424,1459.9768,1283.1466,
72,453,Indole-3-acetyl-L-valine: [2M+Na]+: 0.932,571.2530139165109,10.380164,30120.557,40852.72,39929.848,41308.547,41322.723,31201.555,41347.12,40225.117,32566.66,
,454,,102.04642213132263,10.3886,0,101.10127,110.03186,48.687378,48.47476,0,48.210823,101.95964,0,
72,455,Indole-3-acetyl-L-valine: [M+H]+: 0.932;Indole-3-acetyl-L-valine: [2M+2H]+2: 0.932,275.13928891989946,10.382512,127883.07,199882.36,198113.66,205222.69,204587.5,131531.2,205805.5,197709.52,135825.89,
72,456,,274.13108471248484,10.383936,615.52606,751.6163,734.3274,799.4857,759.34265,620.5443,721.8504,770.6387,629.52716,
72,457,,431.1784809873825,10.383941,638.8758,875.82135,845.76843,887.9786,873.2747,675.85284,877.3739,849.357,720.7978,
72,458,Biochanin A: [M+NH4]+: 0.142,302.09886432789637,10.384409,231.39598,327.08624,347.96454,307.0906,313.56796,226.38159,295.78882,318.96747,269.6451,
72,459,Indole-3-acetyl-L-valine: [M+Na]+: 0.949,297.12116527494163,10.385797,25707.67,34304.59,33616.78,33592.945,33667.777,25548.92,33652.336,33621.49,27073.604,
,460,,1151.4522470453085,10.381084,46.01254,223.70317,194.65433,220.72314,115.6501,73.08812,195.14676,213.18353,170.62509,
72,461,,568.2442270884499,10.387222,412.9123,550.3061,552.79626,567.8611,581.12067,428.52225,583.03937,561.7785,450.21875,
72,462,Indole-3-acetyl-L-valine: [M+H-H2O]+: 0.941,257.1286901749968,10.38818,3699.9082,6542.1763,6452.888,6689.2017,6722.226,3787.544,6768.8726,6375.215,3920.9456,
72,463,,278.14742309999485,10.388642,160.32245,374.77527,367.5551,374.79913,351.995,184.7091,356.96234,363.13824,184.13518,
72,464,,275.5290253115302,10.388654,336.29184,1431.6023,1449.8116,1453.8447,1489.2239,239.74632,1540.6571,1432.3099,489.19354,
72,465,Indole-3-acetyl-L-valine: [2M+H]+: 0.924,549.271094364237,10.388648,37496.973,82388.88,81892.38,86222.87,85264.11,39020.39,85704.7,80896.43,40678.594,
72,466,Indole-3-carboxaldehyde: [M+H-H2O]+: 0.998,128.04946821477253,10.389597,71.499794,209.62164,200.43771,183.46101,177.27184,67.94125,180.76808,210.57689,77.17234,
,467,Naproxen: [M+FA]-: 0.360,275.0950573700436,10.39101,135.74281,315.10626,269.76703,282.0263,277.60406,110.43297,271.67444,316.28186,126.222496,
72,468,,307.12891643890765,10.389126,313.95352,413.38345,435.61908,492.50003,464.05106,318.7331,439.06583,418.2918,327.16327,
72,469,,563.2498638245895,10.387695,54.483734,160.08757,158.05426,195.63358,155.52254,31.138784,147.8625,166.99481,60.192932,
72,470,,229.1337492299803,10.389594,8372.631,15144.578,15030.186,15614.313,15633.139,8568.874,15707.422,14898.068,8896.645,
72,471,,275.3022341981184,10.389599,118.34058,419.94998,444.1695,368.11996,365.06482,118.58349,368.91162,409.44504,118.0457,
72,472,,1135.4819366475542,10.389611,751.62415,1056.3572,1035.1233,1009.59467,979.7198,799.2738,971.1471,1038.7087,833.54346,
72,473,,157.0470828257043,10.390048,379.98343,490.63892,473.1808,567.65466,513.3945,376.24106,534.2438,468.3753,411.24738,
72,474,,549.8216090838241,10.390022,0,116.14663,116.36179,106.66623,108.70417,0,110.96908,121.56958,0,
72,475,,275.3641631449065,10.390068,662.04047,1824.9021,1839.5397,1792.2787,1779.0155,676.32324,1805.787,1806.4836,691.84607,
72,476,,275.549421258584,10.390069,627.26306,1736.0737,1757.1927,1718.0447,1709.9637,649.39923,1708.7908,1729.7571,672.3157,
72,477,,275.2340997307331,10.390712,0,122.914055,126.46951,121.613884,118.5805,0,98.16124,126.32058,0,
72,478,,275.7236605369597,10.390722,0,170.7397,189.62654,154.19724,158.73524,0,168.76791,173.8583,0,
72,479,,549.590119981018,10.390053,5.999035,271.30338,292.2092,284.96872,287.8351,12.18652,304.18057,268.81528,5.8778186,
72,480,,549.849945564583,10.390728,0,185.36163,192.86076,208.01346,200.32224,0,190.88983,172.43513,0,
,481,,552.2794591786146,10.389112,298.566,726.6747,737.3866,746.1446,727.19763,326.36502,743.0171,714.34735,338.06345,
72,482,,158.06008370324594,10.391003,129.28421,316.84155,323.22244,273.77075,291.28757,136.08229,297.23196,300.06073,138.67758,
72,483,,130.0651766386829,10.391015,30837.969,58555.14,59000.22,55543.902,54957.58,31343.006,55311.652,58137.883,31991.604,
72,484,,603.1894148831622,10.391035,364.81686,510.0522,485.83456,407.08478,418.35532,384.08975,410.63113,483.85867,411.44992,
72,485,,103.05426290771412,10.391478,488.4098,1022.0844,1013.7174,861.23444,843.58466,503.80942,869.1919,1024.9009,524.02814,
72,486,,118.08632347402607,10.392426,2022.9904,3552.0205,3538.137,3742.339,3740.477,2057.324,3730.2139,3516.8562,2084.5247,
72,487,Indole-3-carboxaldehyde: [2M+Na]+: 0.960;Indole-3-acetyl-L-valine: [M+K]+: 0.921,313.094585293711,10.394268,888.61,1168.3599,1152.3319,1218.1107,1250.3268,944.0507,1241.4924,1146.8899,960.8948,
72,488,Indole-3-acetyl-L-valine: [2M-H]-: 0.769,547.2551996731096,10.394314,462.22815,1006.9093,1005.733,1012.37604,927.7786,488.87964,897.17865,1017.7541,494.89752,
72,489,,821.3868692154626,10.393833,62.54744,273.61584,294.28497,275.2116,239.22566,94.85346,243.21535,298.77405,81.66162,
72,490,,291.1338703672143,10.3957405,203.72984,371.81796,382.60852,392.88538,383.83325,203.80418,392.27097,383.63275,221.09088,
,491,Indole-3-carboxaldehyde: [M+H]+: 0.993;Indole-3-carboxaldehyde: [2M+2H]+2: 0.993,146.060068226423,10.228188,181.86102,1126.5164,342.01517,2633.069,2873.755,201.10852,969.79486,319.58383,215.91452,
,492,,177.56001064314694,10.399033,312.85895,374.83755,389.10406,424.77115,425.076,340.14816,394.43414,376.72446,343.3571,
,493,Indole-3-acetyl-L-valine: [M-H]-: 0.735,273.1234078001988,10.400911,167.78102,230.79337,244.62517,255.22859,228.44138,178.75969,232.44855,243.10054,182.21938,
,494,,345.10279675588805,10.409869,155.11868,141.76436,275.9594,148.21912,283.81815,98.385956,145.92555,283.9076,250.83401,
,495,,1119.504486880133,10.382529,80.94692,54.07065,154.96295,184.51642,184.34122,66.28757,135.88652,59.842087,143.35823,
,496,,588.225197761783,10.379702,108.124,138.22682,361.8562,244.37424,173.51831,156.01527,194.83499,290.4206,178.74815,
,497,,166.05204019802048,10.410763,80.54972,42.18908,93.9462,61.1649,69.36285,23.687847,43.528206,78.967125,72.47322,
30,498,,867.3661628629969,10.446214,576.064,311.55835,296.26703,273.65335,284.64465,283.1001,280.5133,305.51602,646.6093,
30,499,Indole-3-acetyl-L-valine: [2M-H+2Na]+: 0.998,593.2346354376807,10.462251,306.69473,256.68033,237.48352,212.39153,211.00423,271.998,191.53578,234.53554,475.0449,
,500,Indole-3-acetyl-L-valine: [M-H+2Na]+: 0.985,319.10296413077106,10.46981,115.735634,167.67062,148.08664,116.20778,109.44668,105.15339,98.90506,91.21474,153.44135,
,501,Quercetin: [M+H]+: 0.976;Quercetin: [2M+2H]+2: 0.976,303.0500261645362,10.493423,764.71893,2351.171,2345.6519,2641.7568,2450.0278,722.3823,2466.976,2116.4297,714.14435,
3,502,,340.10450153456986,10.59257,12.763428,151.1107,170.39848,179.57156,181.5362,6.83624,190.15613,175.92393,20.43708,
3,503,3-Indoleacetonitrile: [M+Na]+: 0.997,179.05797967899971,10.591632,406.98157,835.3821,836.58386,855.5921,827.03314,418.33682,828.51636,842.62885,418.43317,
3,504,,117.0572786278993,10.594931,69.50286,233.1674,227.0963,231.8642,233.59393,65.58365,242.68881,243.35553,83.843605,
3,505,,130.06513218630607,10.593046,2316.5977,4662.3022,4584.9897,4836.589,4751.6875,2379.6,4760.476,4577.6133,2448.0906,
3,506,,254.08391925601185,10.5914,0,141.64899,117.381134,183.11873,176.85501,6.44729,168.51894,131.25925,13.576293,
3,507,3-Indoleacetonitrile: [M+H]+: 0.985;3-Indoleacetonitrile: [2M+2H]+2: 0.985,157.07596266168005,10.593513,766.35693,1712.186,1732.3214,1832.8932,1805.539,769.9588,1780.9446,1665.7402,769.5187,
3,508,,332.1182716028336,10.592588,7.123083,192.86789,188.8841,248.63216,234.62733,13.163706,243.551,197.84395,35.626553,
3,509,,156.06806973012922,10.594949,186.20067,309.13342,302.56027,316.2106,287.68552,181.64485,304.58658,322.59747,172.96036,
,510,,263.08925469090525,10.596047,0,64.13759,55.20075,90.46264,71.766,0,81.1662,60.74595,0,
,511,3-Indoleacetonitrile: [M-H]-: 0.715,155.06033226228035,10.600308,0,93.51259,89.70315,119.511795,112.917854,0,124.91178,99.44945,0,
,512,,224.0818414897154,10.669623,118.10126,152.61777,139.46219,123.42035,128.7715,123.388725,141.68336,134.90245,133.25269,
,513,2-Methoxybenzoic Acid: [M+Na]+: 0.998,175.03657051994932,10.805111,0,108.57804,72.60283,993.6904,1115.0082,0,286.81406,227.24739,0,
,514,,299.11010880612895,10.799905,29.173918,58.30979,53.52838,113.13702,122.372696,49.191967,125.56009,67.16953,63.82486,
,515,,145.10426923714033,11.182703,270.76117,188.54509,147.32307,227.56604,72.97908,117.98241,342.52222,304.93396,138.65073,
,516,,186.13084330352683,11.188857,101.64369,712.80237,520.9431,272.06018,381.39633,994.98206,671.81036,747.84845,171.72491,
,517,Quercetin: [M+H]+: 0.953;Quercetin: [2M+2H]+2: 0.953,303.050116045777,10.621348,144.06071,1144.8214,636.0382,484.3924,1326.7715,136.08429,995.38983,27.525133,213.74179,
91,518,,197.07095585637424,11.028806,312.7224,359.03702,339.36536,304.0848,318.3108,341.89578,320.14655,330.06595,313.50723,
91,519,,297.13532884946846,11.029743,134.39815,139.51361,131.92781,156.38754,152.91943,123.16811,162.1488,123.24691,98.651474,
,520,,216.1382651311372,11.087357,224.66737,244.05824,227.14214,236.16481,225.24582,244.70317,225.45184,222.34297,214.92828,
,521,,213.14610613406023,11.108129,104.02539,100.54107,98.23554,86.07227,82.77672,88.06381,81.74914,99.36525,103.15465,
,522,,297.1353915799964,11.113321,105.7725,146.942,114.310745,121.06764,134.34915,41.01137,127.844376,131.02141,105.79967,
52,523,,311.1365075189764,11.168074,158.66312,496.6047,497.95602,517.0195,503.26062,173.3782,523.208,478.756,124.45193,
,524,,144.08079087250772,11.1683855,0,102.34206,127.58322,102.40131,98.85121,0,93.0424,123.890915,0,
52,525,,289.1545645562964,11.173267,362.10596,971.3639,982.42053,1022.2046,1004.0422,351.6235,1051.5048,953.2785,335.51898,
,526,,145.10429944589615,11.257697,949.8589,1499.0265,1409.7471,1100.9572,968.8587,1031.1311,875.6879,1020.733,1425.2407,
,527,,186.13085939036338,11.266648,1929.3541,2264.214,2119.1233,1657.8098,1566.3047,1328.3384,1665.7189,1340.5789,2224.7336,
2,528,Nortriptylin: [M+H]+: 0.917;Nortriptylin: [2M+2H]+2: 0.917,264.17500932553753,11.319028,165512.86,256798.31,257298.42,261904.81,261995.98,164511.97,263990.2,254632.78,166950.16,
,529,,264.3455076341395,11.3313055,71.40771,482.1351,95.79796,648.3964,590.5392,80.83615,627.562,549.40576,15.231274,
2,530,,202.07772891931523,11.330833,35.544327,260.83005,251.42497,168.27509,184.39555,77.77832,180.93227,268.37384,69.93539,
,531,,165.06988956886389,11.335583,6.3028193,163.6259,158.35367,61.68798,90.72251,13.796889,76.054184,135.65671,6.621735,
2,532,,264.2677517159908,11.331983,13.81308,588.13684,562.8102,576.293,451.29922,42.60533,527.63385,590.8997,0,
,533,,265.11951862311577,11.334608,18.932468,177.58487,273.91898,291.52017,179.19862,7.7973175,221.62137,222.5416,7.473604,
2,534,,264.937630796107,11.32892,0,379.3721,399.64243,423.7448,383.05554,6.328268,406.30475,348.3872,0,
,535,,265.10431094487257,11.332252,5.9458194,143.31422,266.19003,121.12384,14.960349,6.871176,14.224091,214.87006,13.660137,
2,536,,155.08554903857635,11.330365,663.04504,1465.0088,1491.6531,1351.6262,1324.2865,646.4221,1340.6166,1464.543,673.98584,
2,537,,264.55676599145386,11.332731,797.02844,2577.7725,2535.5806,2653.575,2635.4727,908.81476,2685.8923,2505.9363,783.80145,
2,538,,191.08560583800124,11.331298,2161.3315,4740.6255,4790.8433,4281.2095,4195.1963,2175.667,4217.981,4673.3813,2186.6108,
2,539,,207.11679400545788,11.331767,245.4896,604.54877,593.9578,539.26654,528.9139,239.42613,516.1026,587.59186,246.35812,
2,540,,203.08537167898922,11.331778,271.12793,691.0282,690.36615,561.14136,566.51807,278.80228,558.72925,693.3299,277.22018,
2,541,,264.13257702739105,11.333202,205.98169,617.6177,633.724,574.6699,566.1619,223.5901,570.36206,616.00836,215.49553,
2,542,,117.06991626511268,11.332245,1232.142,2750.5261,2739.6746,2490.5544,2438.3118,1220.6976,2519.0696,2673.1865,1221.851,
2,543,,105.06990872014177,11.332264,703.6786,1607.8573,1631.6489,1439.6458,1422.776,706.582,1444.075,1597.3202,699.7097,
2,544,,264.33413099056287,11.33226,218.78192,963.5113,958.7919,901.6233,849.1936,216.97383,855.36017,943.9879,217.22983,
2,545,,218.10900500941523,11.332706,735.83997,1706.9841,1656.8069,1459.2633,1430.7184,723.50635,1479.6803,1655.8591,739.49585,
2,546,,233.13261482728876,11.332718,13989.904,30317.543,30434.56,28879.355,28164.543,13983.213,28593.445,29971.648,14004.141,
2,547,,264.74798431172997,11.334614,51.45774,657.43134,662.2194,697.6705,656.946,64.24056,696.52936,614.74506,63.03897,
2,548,,91.05427643867962,11.3331995,187.32709,496.54834,499.19913,450.211,427.70145,199.7302,443.39816,494.65796,200.26483,
2,549,,264.3953674962531,11.333196,1242.1119,3158.6956,3180.5862,3184.7122,3131.6213,1257.3022,3189.5713,3111.8118,1253.9666,
2,550,,264.57680979470774,11.333205,1206.2744,3077.3164,3041.5496,3065.6719,3033.8262,1219.6566,3093.7668,3033.2717,1203.706,
,551,,189.07002194312543,11.334621,7.9041886,170.91351,191.73883,136.4683,132.70712,51.083122,119.62543,183.94133,6.2198997,
2,552,,179.08527601194177,11.333663,840.30347,1909.4711,1908.4299,1690.857,1717.0038,834.83826,1746.2648,1871.8273,858.7751,
2,553,,204.09299681148246,11.333672,324.91202,824.03503,806.083,667.2942,672.3701,339.74924,673.9858,785.9648,328.9163,
