correlation group ID,row ID,row identity (all IDs),row m/z,row retention time,Pool_4um_A,Pool_10um_A,Pool_10um_B,Pool_8um_A,Pool_10um_C
62,359,Naproxen: [M+FA]-: 0.774,275.0915915,9.31579,18312.121,31156.873,32048.793,32079.531,32380.223
62,360,,127.0391324,9.317757,50.12571,101.0298,112.19501,114.95359,94.382576
62,361,,711.2277341,9.319843,37.84626,86.092514,77.52063,84.51833,78.37303
62,362,,169.0497473,9.317873,1102.6193,1771.2108,1862.3784,1925.4718,1861.8162
53,364,Phlorizin: [2M+Na]+: 0.904,895.2624276,9.336886,436.48828,527.1648,534.01276,542.6555,537.5268
53,366,,238.0494396,9.376696,453.31113,653.14954,692.49005,486.38754,741.2088
,369,,1110.824662,9.385023,92.72959,129.75427,113.222595,139.1955,143.33362
,372,,1333.377757,9.38915,98.47579,85.14679,119.665985,159.64017,133.1176
12,373,,229.1412163,9.395403,1997.9976,3212.0925,3223.1829,2180.4326,3219.053
30,374,,674.1862516,9.399626,351.22794,415.13498,352.62518,210.5121,432.4137
30,375,,897.2404774,9.370216,171.80528,156.42737,103.9501,162.45248,135.42839
30,376,,927.1998304,9.395447,175.65465,184.1746,113.78571,130.03665,177.19914
12,377,,207.1592879,9.399592,438.05502,636.73737,639.3177,450.33075,666.764
12,379,,151.0966969,9.401677,38.023083,76.36008,63.076416,52.544735,69.393036
,380,,456.1177514,9.372751,435.89685,201.60884,590.22565,509.96472,609.7123
,381,,218.2115753,9.5023365,82.43239,111.86373,115.91947,72.20009,104.62473
,382,,273.0759327,9.561057,34.063126,106.67497,112.19449,109.803856,118.92372
,383,,234.2065649,9.789404,617.1854,519.4701,493.28732,392.0098,497.34607
,384,,251.1855545,9.791487,17.936207,73.35256,53.306557,30.59574,72.04038
,385,,171.1493629,9.81495,210.18866,287.44427,284.37128,176.77945,277.18503
,386,,160.0757992,10.208409,35.226856,101.73783,112.96951,104.72917,112.29052
82,390,,587.2219213,10.3503895,415.51263,448.0994,456.76697,488.327,444.08487
83,391,,1136.484405,10.354643,414.34583,472.6705,475.6481,471.79544,472.03525
82,392,,1121.493541,10.361036,500.6147,576.0432,583.5851,607.3172,606.05273
82,393,,862.3524503,10.36314,491.83405,572.75946,566.72894,565.0559,592.7923
82,394,,573.2288097,10.365203,398.24225,429.89612,420.47922,487.4478,436.94498
82,395,,574.2601823,10.38416,116.81129,138.36404,146.6626,145.00317,112.88852
82,396,,877.3211116,10.371531,511.40845,578.9185,562.1376,593.2882,557.97125
82,397,,847.3617834,10.373607,527.28766,611.40015,565.79144,606.272,626.5877
82,398,,177.5601421,10.375687,164.41885,183.83846,197.8467,163.81749,182.62967
82,399,,157.0471309,10.37579,184.76834,223.94904,227.12944,198.56201,236.78252
82,400,,274.1310629,10.377867,349.0511,373.8228,386.32126,410.26312,392.24503
83,403,Biochanin A: [M+NH4]+: 0.142,302.0988636,10.382207,102.44705,125.12311,120.12549,127.16181,121.88688
83,404,,294.1126528,10.384153,502.72632,583.2784,590.42004,612.1805,602.71893
83,405,,861.3494039,10.384127,970.1693,1132.0217,1124.2781,1142.6041,1176.1641
83,408,,1151.452154,10.3863535,138.66711,156.82881,142.5775,151.44777,149.91348
83,409,,431.1782602,10.38831,213.68565,265.51144,249.2401,259.73636,248.28986
82,410,,275.7240961,10.388277,51.157925,217.22015,207.50781,224.47208,216.71855
82,411,,549.8490088,10.390407,23.13559,152.69131,169.36882,184.92375,165.14012
82,412,Indole-3-acetyl-L-valine: [2M+Na]+: 0.949,571.2524689,10.39054,13607.597,16795.201,17021.383,16764.965,16499.441
82,413,Naproxen: [M+FA]-: 0.591,275.0941313,10.394623,95.696846,181.52852,201.5782,223.49625,196.26941
82,414,,275.2340019,10.392481,42.332733,229.47249,242.28459,246.65292,222.05547
82,415,,275.9173405,10.39035,18.063356,110.67928,117.4859,121.29651,121.70021
82,416,,549.5888616,10.392481,53.203182,225.07498,223.3912,214.03893,216.94351
82,417,,549.8212487,10.39035,19.773151,124.23696,140.7787,124.77048,132.28442
82,418,,77.03875984,10.392547,66.718346,98.85173,97.55667,136.61568,110.459335
82,420,,275.3125739,10.390452,79.09232,99.039185,242.96765,52.662483,206.39404
82,421,,229.1336867,10.392481,6110.629,10269.183,10204.318,10243.277,10326.8545
82,422,,275.301714,10.392481,126.33422,344.13986,319.8372,391.98477,349.4517
83,423,Indole-3-acetyl-L-valine: [2M+H]+: 0.932,549.2704606,10.392481,15787.979,31074.477,31528.434,30563.48,31199.084
83,424,,158.0602527,10.39677,65.30673,90.564316,97.69816,110.739296,88.34998
83,425,,72.08097865,10.39458,233.0183,385.29968,385.67908,395.43283,372.98062
83,426,Indole-3-acetyl-L-valine: [M+H-H2O]+: 0.956,257.1286313,10.394577,2407.5723,3934.8398,3926.2114,3999.6118,3962.0159
82,427,,275.3640356,10.394613,512.93097,1031.8396,1033.2145,1060.3274,1036.6267
82,428,,278.1473031,10.39465,107.66774,196.55238,199.16493,216.58575,190.04951
82,429,,291.1337715,10.394663,127.90413,200.60535,210.47563,210.62917,219.11812
83,430,,603.1889524,10.39466,185.11415,190.36543,190.31776,204.63237,183.42006
82,431,Indole-3-acetyl-L-valine: [M+H]+: 0.916;Indole-3-acetyl-L-valine: [2M+2H]+2: 0.916,275.1393532,10.394814,62866.03,83622.47,83980.2,84713.75,83945.51
82,432,,821.3858568,10.396736,44.83422,107.930756,101.0924,129.94005,102.285706
82,433,,103.0543788,10.3967,208.47282,321.8478,308.8381,376.74014,305.4669
82,434,,275.5287123,10.39671,409.22293,851.7835,866.08636,856.1437,864.2411
82,435,,275.5496179,10.39671,489.04373,951.8439,950.0124,974.3758,952.1204
82,436,Indole-3-acetyl-L-valine: [2M-H]-: 0.646,547.2546595,10.396736,210.77118,359.9931,362.8034,411.42368,367.01343
82,437,,307.12882,10.396773,192.94844,235.29315,228.25339,243.92662,230.75922
82,438,,118.0864572,10.398813,717.42584,1105.4949,1147.094,1148.036,1154.8389
82,439,Indole-3-acetyl-L-valine: [M-H]-: 0.725,273.1233681,10.398809,115.041466,128.6915,129.76949,163.24905,137.78905
82,440,,130.0653066,10.398832,11588.334,18131.314,17818.133,20029.441,17935.271
82,441,,876.3152942,10.394834,180.46663,181.06714,167.3431,190.95119,63.8108
83,443,,1135.481506,10.40539,585.553,690.566,698.358,726.36755,734.31854
83,444,,345.1025698,10.41391,137.8033,92.77934,152.28616,148.67966,152.6557
83,445,Indole-3-acetyl-L-valine: [M+Na]+: 0.956,297.1211374,10.407487,15001.732,17855.78,17743.506,19145.986,17813.908
,446,Indole-3-carboxaldehyde: [M+H]+: 0.948;Indole-3-carboxaldehyde: [2M+2H]+2: 0.948,146.0602464,10.148237,444.37042,384.53415,470.57806,200.80124,427.566
83,447,,1119.504257,10.386263,109.176094,135.16516,49.48911,135.04665,140.8009
83,448,Indole-3-carboxaldehyde: [2M+Na]+: 0.943;Indole-3-acetyl-L-valine: [M+K]+: 0.904,313.0945171,10.409627,499.84445,641.7763,650.3719,655.9407,638.4833
83,449,,845.3779845,10.409667,406.64523,466.32654,471.5804,482.3971,456.97375
,450,Indole-3-acetyl-L-valine: [2M-H+2Na]+: 0.902,593.2341782,10.411743,217.86787,183.83469,182.06056,241.0606,115.94929
,454,,867.3661192,10.460263,342.5934,173.86278,176.37663,295.78012,266.87204
,456,Indole-3-acetyl-L-valine: [M-H+2Na]+: 0.989,319.1029464,10.445463,113.15258,82.747894,83.6821,113.9986,35.883484
,457,Quercetin: [M+H]+: 0.921;Quercetin: [2M+2H]+2: 0.921,303.0502429,10.50212,519.08777,1294.6324,1387.4087,1330.9827,1229.2881
79,458,,130.0652935,10.592534,1022.3547,1955.1425,1745.4668,1943.4778,1920.8395
79,459,,156.0683289,10.592577,88.30881,115.88562,111.500465,128.0008,117.539276
78,460,3-Indoleacetonitrile: [M+H]+: 0.955;3-Indoleacetonitrile: [2M+2H]+2: 0.955,157.0762037,10.592609,303.11932,725.2306,636.94147,658.0465,716.82214
78,461,,254.0839895,10.590417,10.464043,48.220055,47.224613,47.916267,50.899426
78,462,,117.057401,10.592501,44.22928,106.40451,96.63832,108.85657,99.15895
78,463,3-Indoleacetonitrile: [M+Na]+: 0.937,179.0582171,10.594643,196.28444,401.52765,342.83038,377.18115,392.04086
78,464,,332.1186851,10.596733,17.47237,78.45845,76.79341,62.548737,83.117325
79,465,,340.1048941,10.598897,18.66904,63.27518,71.1707,55.041588,63.88832
,466,,224.0821003,10.6704035,80.44469,89.744095,74.51099,93.033,79.802155
,467,,299.1103817,10.796546,44.19813,70.10587,69.10667,47.15669,72.85895
,468,,197.0711744,11.028843,228.75058,210.27576,227.06244,219.80388,201.25009
,469,,297.1354385,11.02885,55.748653,55.735817,56.41186,44.452312,58.091995
,470,,216.138383,11.087847,150.91577,137.10426,137.90033,137.9082,141.58458
,471,,213.1462936,11.104844,77.1684,74.01055,72.28882,79.9169,70.49155
26,472,,289.154702,11.170613,194.39165,518.02026,503.0086,441.1758,521.46765
26,473,,311.1365723,11.172697,100.47668,266.8749,247.18256,234.80365,240.72855
,474,,186.1310547,11.241806,1125.7363,902.11194,886.1997,1073.9146,907.3314
7,475,Nortriptylin: [M+H]+: 0.847;Nortriptylin: [2M+2H]+2: 0.847,264.1752893,11.317327,72629.51,107687.89,106044.06,106066.4,104468.89
7,476,,231.1169761,11.321644,54.600006,105.06441,98.87175,115.37259,101.47298
7,478,,265.1039195,11.32794,43.37898,142.45642,162.93987,230.77348,172.08304
7,479,,141.0701571,11.325904,18.044933,112.535736,111.989525,136.772,93.358826
7,480,,117.0701097,11.3257265,476.34363,866.3431,876.236,988.14777,877.28174
7,481,,129.0700571,11.3258095,149.0315,276.94376,248.15337,295.26816,244.67792
7,482,,192.0909336,11.325807,305.94434,569.0987,554.103,666.5467,548.4977
7,483,,179.0854684,11.327833,504.831,920.02405,925.75903,1063.5903,940.3056
7,484,,202.0779228,11.327833,69.95553,130.18346,135.66151,178.33423,136.09225
7,485,,264.7480452,11.327833,111.44849,518.72864,491.95468,513.4031,506.56274
7,486,,264.9374556,11.327833,49.023113,368.2965,355.24524,354.94446,362.57574
7,487,,193.1009247,11.327873,188.08315,354.8011,341.45065,400.5411,362.13138
7,488,,207.1169677,11.329967,162.88985,306.7812,303.44116,344.50385,282.82263
7,489,,264.3341926,11.329967,203.43637,689.9532,703.54877,763.25964,698.94244
7,490,,264.3450973,11.329967,144.57513,407.6765,493.17166,553.48987,503.81396
7,491,,218.1091998,11.329973,486.00388,885.29376,873.6647,1068.1073,870.5324
7,492,,233.1327683,11.329973,9007.073,17719.969,17604.285,18866.102,17290.955
7,493,,264.395389,11.329973,743.88257,1749.9553,1735.3317,1739.2516,1719.4381
7,494,,264.5567068,11.329973,590.62524,1417.4661,1364.2313,1393.9424,1383.565
7,495,,264.5774982,11.329973,727.13007,1624.7966,1601.9503,1615.7903,1583.1648
7,496,,205.1012271,11.33008,459.1719,839.9127,838.77155,995.3376,840.3122
7,497,,203.085568,11.3301,205.65793,356.2923,337.56503,446.82855,341.214
7,498,,155.0858445,11.3321,253.577,461.05103,458.20227,518.8614,433.9964
7,499,,191.0858021,11.332106,1385.1434,2458.8293,2445.8657,2788.6982,2373.884
7,500,,264.1326843,11.332106,130.2262,334.05017,342.11234,343.3167,331.82947
7,501,,264.2677564,11.332106,113.54335,723.72943,733.21545,729.20605,723.4794
7,502,,115.054387,11.332263,159.28485,279.13208,273.10315,330.74585,258.36624
7,503,,178.0779561,11.334239,370.198,713.7397,694.6707,844.2777,698.25476
7,504,,189.0700547,11.334256,60.299988,110.05385,92.097046,131.37616,101.77489
7,505,,128.0622316,11.334267,73.991844,116.429886,111.37894,133.17554,106.37758
7,506,,204.093168,11.334363,212.13889,392.42926,386.81018,501.69974,384.8927
,507,,165.0700884,11.332128,18.471165,37.032845,70.29972,88.1548,42.639297
7,509,,91.05436379,11.33636,97.157974,172.27982,188.54987,204.54173,170.62904
7,510,,105.0700569,11.338519,304.92426,528.88257,512.66455,591.1355,524.8566
,511,,232.133155,11.359653,138.22177,121.4682,110.437195,113.45225,117.91916
52,512,,207.0554503,11.49144,105.980835,99.299225,101.31134,102.98592,94.73793
52,513,,247.047982,11.491449,242.25528,245.53496,238.48077,252.23915,236.25665
52,514,,225.066033,11.491496,599.2583,625.6768,608.43884,627.1742,568.5725
,515,,262.2380592,11.568716,143.69043,310.44977,296.73825,150.22105,290.57397
,516,,221.0809259,11.6103945,56.083115,164.06967,159.31532,156.7947,181.32236
,517,,313.1984563,11.676832,9.093517,124.00658,120.29308,48.986782,121.14063
3,518,,226.1803023,11.680969,230.45195,264.08847,257.65204,224.76727,251.53511
3,519,,244.1908866,11.680969,82.143936,105.75441,92.25528,87.54582,93.104195
3,520,,266.1729925,11.680969,103.13372,117.74579,133.01118,123.22538,124.45025
,521,2-Methoxybenzoic Acid: [2M-2H+Na]-: 0.518,325.0674251,11.71635,1159.4362,841.239,900.4379,1180.4263,793.83325
43,522,,289.1547357,11.762253,101.584946,302.18726,308.24612,267.2013,306.55704
43,523,,327.1104032,11.766324,20.365067,81.59387,86.773705,53.4197,75.20167
43,524,,311.1366381,11.76429,203.86179,531.7358,537.9407,505.54767,542.805
,525,,360.1494527,11.869197,5.7952614,59.023346,56.580307,58.804375,54.64958
,526,,181.0761598,11.886087,441.45377,429.111,423.53394,414.65646,413.0325
,527,,223.0638012,12.208163,132.44307,98.135826,92.03422,70.405716,87.895325
,529,,415.1837962,12.27851,67.19763,98.58671,93.51055,85.140915,98.950165
86,530,,913.3457691,12.284697,54.806946,54.652767,61.249992,52.870823,58.09433
86,532,,321.1016054,12.2867565,407.32068,378.80417,390.71133,377.15237,393.6383
86,533,,446.185711,12.2867565,1551.8337,1598.8575,1589.7108,1570.67,1588.6711
86,535,,448.1856963,12.2888,84.78427,89.75038,74.40859,81.15637,85.71332
86,536,,347.0807285,12.288839,74.03131,89.439705,86.36374,92.75113,82.57283
86,537,,251.5753754,12.28889,84.63331,77.89959,74.23124,83.60887,80.70879
86,538,,468.167542,12.28889,797.8308,842.91296,836.84375,828.96295,834.94727
,539,,302.1749811,12.32438,452.43826,511.31897,530.4422,445.44968,493.7934
,540,2-Methoxybenzoic Acid: [2M-2H+Na]-: 0.473,325.0672453,12.35588,72.47293,150.51602,161.0557,58.62694,154.70862
,541,,271.1882688,12.36849,58.161736,155.29553,171.29852,70.14812,165.16116
,543,,281.1724479,12.378874,14.9741955,53.234356,60.663006,25.492956,59.250282
,545,Indole-3-acetyl-L-valine: [2M-2H+Na]-: 0.666,569.2366289,12.488404,17.093544,131.58757,135.33801,128.16913,127.29917
5,546,Indole-3-acetyl-L-valine: [2M-H]-: 0.699,547.2548908,12.48833,143.66124,478.53656,457.4421,427.72934,467.28824
5,547,,757.2357322,12.4926605,180.0625,214.47371,224.59052,234.03407,211.359
5,548,,744.2028364,12.494644,140.87973,195.2841,183.3988,188.5805,192.91116
5,550,,745.2088767,12.500933,386.74255,618.95734,628.7736,593.8447,616.0711
5,551,,965.3479306,12.50093,70.03823,112.30951,114.196785,119.16155,110.4624
5,552,,141.0699791,12.498846,18.604952,93.55937,80.31457,122.98186,89.66664
5,553,,713.259548,12.50301,184.03264,260.89264,252.28444,259.58194,251.5811
5,554,,154.0773358,12.505167,36.523705,88.29888,99.35525,119.07983,102.35617
5,556,,527.1417198,12.505037,451.195,515.769,498.35162,540.7351,485.18903
5,557,,365.1223141,12.50512,157.09264,228.30606,229.1066,227.41956,234.3611
5,558,,729.2373329,12.505116,1100.5259,1549.509,1493.6057,1508.303,1601.3285
5,559,,515.1152122,12.505183,568.6681,730.78186,717.15063,750.6494,695.07947
5,560,,945.3443467,12.50519,742.38617,1230.333,1167.593,1146.77,1215.8217
5,561,,1241.382841,12.507254,51.09631,96.243034,81.52143,99.237236,77.30155
5,562,,152.0621672,12.5072565,44.967194,80.99684,69.44319,67.15477,71.28665
5,563,,169.0647145,12.50728,61.080627,101.80715,93.793945,119.36587,97.641716
5,564,Naproxen: [M+H]+: 0.964;Naproxen: [2M+2H]+2: 0.964,231.1017151,12.50722,11206.799,23896.414,23162.803,21797.21,23551.957
5,565,Naproxen: [M+Na]+: 0.969,253.0836383,12.50722,9039.86,19905.533,19476.418,18079.486,19511.957
5,566,,230.0938835,12.507237,120.4384,148.78285,151.12976,156.13022,150.54686
5,567,Naproxen: [2M+Na]+: 0.960,483.1776485,12.50722,913.61664,2110.1086,2106.4622,1980.541,2140.1091
5,568,,959.3317917,12.50724,772.0384,1232.2318,1202.7646,1134.8185,1225.0961
5,569,Naproxen: [2M-H+2Na]+: 0.978,505.1598363,12.507293,743.7271,918.6605,910.77277,955.4227,889.7463
5,571,,170.0726144,12.509354,222.25883,403.9665,387.02786,433.15973,380.72623
5,572,,185.0962198,12.509354,8349.717,16444.107,15829.736,15416.355,16170.471
5,573,Naproxen: [M+K]+: 0.974,269.0573485,12.509374,115.04766,253.16043,253.58273,215.10493,266.05408
5,574,,115.0542552,12.50942,51.51352,104.493484,86.21307,110.02271,86.24862
5,575,,499.1428032,12.509394,264.55685,311.91965,307.09317,336.3287,315.3239
5,576,,715.249585,12.509439,296.69113,364.6896,375.17645,386.57947,380.7334
5,577,,779.2178729,12.509474,261.83752,276.98517,274.09088,295.88995,265.25235
5,578,,250.0752385,12.511464,581.8943,743.3496,734.0171,723.0994,744.0827
5,579,,158.0727265,12.511514,172.59962,293.37454,278.6789,307.74512,277.85828
5,580,,943.3542066,12.51147,283.26404,450.42398,458.016,416.60852,450.0751
,582,,342.091598,12.501003,120.754265,158.8192,168.85727,150.46901,159.98268
5,583,,153.0697819,12.513611,88.06299,160.83536,142.73389,171.64906,147.35513
5,584,,735.2542517,12.513591,178.58214,230.6258,217.17026,238.76613,221.17265
5,585,,974.2958736,12.513603,121.19845,157.20428,162.80879,168.23322,171.01596
5,586,Naproxen: [M+NH4]+: 0.987,248.1281708,12.513583,64.26487,90.26956,87.93551,94.762505,89.30625
5,587,,480.1694274,12.515654,77.9468,139.07251,132.0233,123.55655,129.89278
5,589,Naproxen: [M-H+2Na]+: 0.961,275.0656089,12.519823,2188.011,2535.2078,2559.4963,2670.1816,2531.2307
,590,,344.1856063,12.52413,476.14655,547.45917,511.5362,534.5615,539.73254
5,591,,291.0394266,12.528473,166.74895,190.16997,185.16588,196.13419,119.79313
5,592,,155.5413628,12.524197,122.09452,165.41014,165.04857,139.84555,177.55368
,593,,164.5466023,12.53684,133.63022,159.31708,84.45473,143.2141,150.1962
39,595,,303.1704797,12.547303,136.49222,424.78897,434.14056,397.50394,434.70074
39,596,,325.1524716,12.55158,427.9608,1130.5837,1122.0286,1119.8165,1134.2655
,597,,328.1908291,12.572566,56.513233,46.14187,56.904945,45.96545,52.426853
81,598,,228.1960272,12.63352,329.57318,609.54285,603.03845,559.0896,580.01666
81,599,,250.1779052,12.644103,423.3054,695.3291,734.9755,690.0853,706.604
,600,,561.2700353,12.677806,23.782852,66.43541,67.92506,61.658703,78.081635
,601,,258.1489959,12.73488,2147.3533,2366.2266,2340.8171,2627.2786,2360.5403
,602,,404.1970897,12.812961,9.569431,72.744995,70.82575,77.47363,82.94617
,604,,245.0785106,12.897397,184.79091,257.36514,248.66267,210.99281,259.6337
,605,,274.2740853,12.949972,51.943893,186.90717,182.86278,54.375866,192.42734
,607,,328.1909494,13.013189,4204.205,4148.628,4208.604,3689.897,4174.964
23,608,,304.1908413,13.082654,441.33865,421.615,426.35254,311.9252,427.37888
23,609,,242.154186,13.084753,2576.586,2387.3381,2458.7556,1761.9987,2409.7913
,610,,290.2689299,13.103334,60.4933,275.7116,270.07733,35.00415,270.07468
,611,,244.1697608,13.147214,19416.82,18932.398,18502.133,18458.11,18664.773
,613,,312.1961547,13.193454,762.9093,850.9549,812.542,570.9726,818.706
31,614,,260.5636512,13.233627,570.1914,426.77377,438.49603,239.16396,421.81714
31,615,,260.1223055,13.231427,104.7546,44.245644,77.15824,40.8481,67.43096
31,616,,159.0680734,13.233493,304.4234,217.1449,223.25488,304.92392,229.57214
31,617,,260.1647461,13.233531,62450.605,59930.375,60596.996,62439.523,59098.21
31,618,,172.0757829,13.233563,150.11078,75.821465,80.79355,154.14424,81.2937
31,619,,260.3230524,13.233563,144.4729,94.70882,101.38086,130.22154,95.85796
31,620,,186.0913901,13.233572,91.72442,56.8602,37.44606,91.20947,59.40933
31,621,,260.3837407,13.231417,607.4765,444.62073,445.17303,236.74838,451.0206
31,622,,260.5441268,13.231417,475.89044,339.95853,333.55243,186.10825,342.40472
31,623,Biochanin A: [M+H]+: 0.948;Biochanin A: [2M+2H]+2: 0.948,285.0759581,13.235693,1782.6519,4393.0312,4359.298,2165.354,4300.539
31,624,,282.1465891,13.2357025,246.42065,205.73557,199.28671,108.80956,190.29582
31,625,,519.3215916,13.235693,232.28339,172.53648,166.6175,93.31606,165.9464
31,630,,300.1594589,13.237793,169.83824,135.34602,155.30243,77.96096,142.32106
31,631,,182.5285832,13.237717,39.658524,90.91241,80.00788,39.866123,92.72819
31,632,Biochanin A: [M+Na]+: 0.965,307.0578327,13.23987,371.15472,819.99426,819.0128,418.2916,793.5432
31,633,Biochanin A: [2M+Na]+: 0.910,591.1257407,13.23987,50.98473,254.43771,264.67133,109.71189,258.4664
,634,,367.2167052,13.286458,9.076874,50.31763,59.30375,17.904198,46.586693
42,635,,350.9872588,13.454488,373.59998,378.7962,372.2836,394.3182,357.75974
42,636,,327.0081103,13.452353,138.80617,126.695015,135.66382,156.193,139.41002
42,637,,352.9843221,13.456571,106.783165,83.29263,89.787186,105.180176,83.860176
42,638,,329.0052553,13.45443,132.13934,115.26717,135.67241,148.87042,131.13443
42,639,,348.9901166,13.454435,374.14975,369.3343,357.74377,405.21445,377.56665
,640,,391.2169604,13.462886,44.373287,1215.8137,1234.3436,239.41472,1247.3096
,641,,172.1698225,13.485997,81.929085,75.54739,85.13902,77.71923,80.78059
44,642,,398.2415609,13.525889,152.3796,136.71408,131.76334,155.41785,134.61516
44,643,,376.2596522,13.527977,102.90574,76.76531,87.47545,93.33189,92.11685
,644,,300.1958556,13.56798,68.779854,69.30205,67.15701,65.86544,61.93002
,645,,214.2530206,13.6371975,181.75362,286.73904,309.45663,255.05734,241.8534
,646,,272.1644722,13.630859,85.296165,118.1433,127.39072,143.88799,116.23057
,647,,288.2896743,13.702356,119.47164,144.63782,154.5295,121.27757,155.89114
,648,,249.1825779,13.73181,144.54951,259.10724,246.16542,196.7063,247.34198
,651,,326.1751499,13.7883835,809.0094,775.8932,788.80396,783.77405,755.41364
89,652,,159.1380942,13.894859,74.94081,80.083824,84.627,95.574196,82.11887
89,653,,284.164707,13.894831,227.11925,207.55762,210.73203,230.91109,195.59334
,655,,337.2349606,13.903093,82.351135,76.34219,72.92121,72.29907,55.500977
,657,,274.1802218,13.959155,310.5509,238.31671,241.3307,308.6994,248.98126
,659,,286.1805582,14.294298,4469.391,5250.22,5323.1797,6053.382,5337.267
,660,,330.2063271,14.013057,243.65353,236.43819,230.5157,203.92923,233.2807
,661,,284.1645637,14.042433,207.29733,179.07701,165.70335,212.27028,189.85892
,662,,256.1697432,14.061377,85.51241,80.58726,77.685005,85.86227,83.162704
,663,,310.1804172,14.084295,182.854,198.31232,193.45616,169.1538,214.64647
,665,,258.1855923,14.094806,546.64124,545.8442,538.8704,591.8075,550.6426
25,666,,253.1777738,14.113571,130.83913,388.7429,410.69324,149.638,437.35126
25,667,,157.1225586,14.117762,30.712126,130.98532,137.6506,43.2455,131.01262
25,668,,175.1331621,14.126024,15.100182,96.601364,96.00969,26.994621,85.15338
25,669,,274.180505,14.126047,1565.502,1178.808,1244.9062,1652.8579,1193.368
,671,,245.1150837,14.331614,147.0846,380.35553,378.18527,394.10425,413.51187
,672,,270.1854947,14.370996,2761.1377,2946.7263,3052.2961,3080.312,3021.3716
,673,,326.1750571,14.383577,118.10434,116.94012,124.16196,125.588745,115.1968
,674,,316.2271092,14.46053,49.088352,70.67687,70.43418,60.03945,73.26599
61,675,,286.180853,14.479219,90689.79,89409.82,90295.14,94774.02,90261.8
61,677,,183.0680749,14.48761,178.5916,121.692245,116.71388,189.42184,111.64525
61,678,,593.3347511,14.48968,80.67814,73.2665,77.052444,92.429054,71.64261
61,679,,268.1699234,14.489737,648.6429,661.49445,628.05817,657.39795,644.3929
61,680,,184.0758224,14.491743,511.82083,345.3422,336.925,528.60126,331.8231
61,681,,286.1347584,14.4939165,359.62378,247.24243,251.61514,356.09518,254.11966
61,682,,286.3573306,14.493927,197.40382,375.42715,388.22144,355.0803,373.547
61,683,,286.7768917,14.495996,521.8895,304.1248,311.45227,526.9938,277.77823
61,684,,286.5778406,14.495976,1287.5079,1038.8319,1033.8639,1302.9427,1019.8772
61,685,,286.5994913,14.495976,1515.728,1252.0776,1250.8025,1541.003,1249.2869
61,686,,198.0915865,14.495996,559.54,376.05264,381.14313,548.86194,375.73743
61,687,,286.4099753,14.495996,1687.336,1343.0258,1328.712,1677.3818,1331.8689
61,688,,287.1473174,14.495996,302.65558,165.3773,159.01642,310.25085,151.34991
61,689,,287.5658089,14.495996,134.62494,58.703003,57.526787,123.48167,48.955917
61,690,,571.3531693,14.495996,1222.258,902.0392,884.1206,1256.4537,907.12396
61,691,Nortriptylin: [M+FA]-: 0.178,308.1623136,14.49604,583.22723,516.8511,535.73706,577.48285,529.7219
,693,,856.5259734,14.495996,91.19984,59.850662,51.87471,92.07305,52.845993
61,694,,286.346214,14.498103,740.7533,483.12262,483.44104,740.0346,470.1883
61,695,,286.973354,14.498103,400.54034,217.512,209.86282,395.38373,200.85448
61,696,,212.1071197,14.493891,93.5055,56.303005,71.63155,97.025085,24.155136
61,697,,286.2769854,14.500191,711.1199,406.916,435.95358,673.7053,393.72827
61,698,,185.0821491,14.504367,119.05745,80.83234,76.72218,118.18185,72.22508
,699,,159.0681102,14.50646,86.39775,52.94881,58.183083,87.80741,59.86198
,700,,172.075808,14.498166,98.78599,66.58753,70.132996,92.555,57.58897
,701,,240.1385103,14.496013,83.52159,63.05262,67.6066,104.33751,29.287025
,702,,312.1960981,14.554052,100.24691,65.657295,56.28634,85.24359,41.46495
,704,,412.1179583,14.597534,119.26838,328.8497,324.93375,330.11057,318.82712
,705,,270.1853646,14.630768,6838.436,6594.2856,6638.844,6710.3667,6621.7183
,706,,223.0636165,14.686976,87.82625,44.871414,41.965256,29.782036,52.90867
,707,,337.0750237,14.682863,182.1196,92.042656,93.61227,90.791954,106.431335
40,708,,245.10779,14.705853,46.456707,109.40647,129.2151,113.07135,130.6353
40,709,,412.1417866,14.707916,26.592316,80.67126,87.34477,77.79546,96.18531
76,710,,332.2219412,14.7986355,163.35364,153.0678,132.76413,149.7688,137.69873
76,711,,300.1959276,14.807083,2037.07,1471.6323,1373.9812,2067.0706,1380.1727
,712,3-Indoleacetonitrile: [2M-H]-: 0.023,311.1263113,14.836627,77.52145,95.45421,99.83925,76.76563,100.39757
,713,,426.2616418,14.885104,80.01636,76.946625,82.796936,79.93504,79.32451
,714,,284.2010337,14.912709,625.38214,618.36273,576.3773,612.4847,559.22894
75,715,,288.196378,14.976181,103994.55,93920.664,94480.625,104377.97,93796.4
75,718,,310.1783165,14.98025,791.1555,600.84314,607.6467,785.1303,608.69403
75,719,,579.354993,14.980307,84.21231,85.6674,87.4315,102.261795,80.372894
75,720,,270.1856628,14.982473,83893.08,91866.74,92111.27,86010.63,92366
75,722,,289.1630838,14.982427,252.4126,79.94627,67.17361,237.81737,75.0617
75,723,,288.2928832,14.9845705,541.3541,186.1987,200.16122,535.4969,182.42403
75,724,,288.5945836,14.9845705,1373.1375,886.46906,899.9868,1388.4962,882.75024
75,725,,288.6162416,14.9845705,1561.2706,1079.256,1084.047,1588.992,1082.4844
