mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,AR351_A,AR351_B,AR351_C,Cipro_A,Cipro_B,Cipro_C,Coumermycin_A,Coumermycin_B,Coumermycin_C,CN-DM-861_A,CN-DM-861_B,CN-DM-861_C,Levo_A,Levo_B,Levo_C,Lome_A,Lome_B,Lome_C,Novo_A,Novo_B,Novo_C,untreated_A,untreated_B,untreated_C,isotopes,iso_anno,adduct,pcgroup,anno,metabolite,main_peak,ID by,ID level
251.236538289471,251.236259449892,251.236682507393,1000.53366088867,1000.26281738281,1000.77557373047,16,5178.14917327086,5970.81151433267,6341.62800858929,4482.80261425252,4598.92515498246,4759.21620102807,7046.67814158717,6776.94362478168,7185.95825024652,4366.78883112761,3498.21949233867,3940.8514826194,3416.85113583162,2528.45220376695,3863.2086587822,3445.84236040987,5235.23914380968,3215.12031267473,4661.36753033433,6845.86454700042,4856.68586790297,2792.18427238712,593.604026282176,1845.27456100646,,0,[M+H-HCOOH]+ 296.236,21,NA,NA,0,NA,
251.574970488881,251.574831479333,251.575112480046,738.556427001953,738.292419433594,738.827392578125,24,19873.1021197567,20732.0493399862,20163.3398757292,19031.9915192371,20620.2612470154,23300.1944213612,22523.93223164,21815.3943795485,20681.6680232445,19335.5261428717,19552.5248144765,19487.6146796928,22436.063519999,22735.070270448,24547.0134796456,22211.1759048885,22628.9769561762,23200.8589786975,20590.9701341523,25130.0958436729,24067.2782828927,23484.3270505816,21958.4818905309,20484.4596623945,[25][M]2+,0,,25,NA,NA,0,NA,
252.0764208326,252.076215409636,252.076597488311,738.559875488281,738.304748535156,738.821899414062,9,4920.21001524057,5017.86118557424,4860.30560956039,4357.22538707614,4772.29943136323,5521.33087749732,4818.7892478923,5129.91341874487,4772.16870810648,4538.44761588778,4485.95489918118,4264.31597424972,5314.72016196682,4864.81656845437,5476.90900650686,4928.78245944908,5511.82760686443,5267.69883894752,4691.57952853297,5901.81510243158,5684.52280915529,5105.97968751035,5026.36454137714,5176.57316923135,[25][M+1]2+,1,,25,NA,NA,0,NA,
253.215803390994,253.215625129904,253.215980916536,896.214782714844,895.97412109375,896.926025390625,22,7095.12142185769,10770.0190392209,9445.12540437459,7149.68836248233,11340.9026825082,7777.92082799762,10698.4833358295,9439.33188750466,7976.35613040063,7675.56174236613,7164.24660238925,8801.30834242464,6272.63444757194,8589.32750087024,6590.23601595674,5688.60157319172,6423.67289744703,6856.54560722527,11491.9974589091,14189.2098796557,14330.9294361574,2663.58799082058,3422.99624843685,6081.51083968635,,0,,94,NA,NA,0,NA,
254.823268712979,254.823103924037,254.823441156772,70.2893409729004,70.016960144043,70.9256439208984,24,16032.3477962405,19205.1077600235,18240.8324038203,14392.9552064809,13423.2492730749,11585.7012810833,10302.9997280928,8232.6275673467,8044.49251502739,8256.33489702223,10288.699555616,11337.2902816399,9990.77342778669,15832.7976655205,15168.2263804899,10968.5498813387,8093.99949963376,15754.8460814026,7749.50741479671,9314.41278248796,5214.02295133666,8127.82304466034,9263.51140651544,14514.146305765,,0,[2M+Na+2K]3+ 331.773,91,NA,NA,0,NA,
255.231538057941,255.231411149456,255.231687899333,1124.82891845703,1124.55944824219,1125.09045410156,22,14676.1204111434,13108.4741434267,14546.4224538892,7061.17250574356,8656.31999838362,6348.84227292151,11372.1610290487,11867.1291642515,9890.34623305676,9723.22572138935,11567.3300924819,14690.8441184489,12271.9210049575,10996.8885576483,9326.54458684767,9269.15509814296,10092.3163413225,8557.64666211235,13511.2860614418,17293.8789960735,15150.5839388756,21423.6702073896,17041.3229360904,18637.1079265597,,0,[M+H]+ 254.224,143,palmitoleic acid,palmitoleic acid,1,"MS, MS2, RT",1
255.231738025752,255.231652019576,255.231831323137,1112.54528808594,1112.49914550781,1112.77758789062,23,66317.0417161373,73403.1677743753,74635.4831700082,52282.3513044731,60952.6862319386,63155.8485304101,79917.5607877818,79423.7360401908,72110.3171266603,55356.3186940613,61826.0152636938,73964.4651033598,59087.5635093459,60853.8751150657,65833.9031257464,60061.3932477302,63120.0139507453,63439.1181288019,57724.6540636193,70282.9122506495,53719.377278554,58183.4530354123,64792.0925368214,67722.1908608826,[27][M]+,0,[M+H]+ 254.224,33,NA,NA,0,NA,
255.628521745969,255.628347929438,255.628718740502,992.104553222656,991.774108886719,992.333129882812,10,5267.28737187321,5442.93492785093,5728.20042069444,3316.33411385886,4592.45809308339,9471.64044333915,4987.42729764578,7267.21087618789,5840.36016961506,5544.51089896671,5546.97707292006,5764.05448126852,4048.9114099382,3772.30891094361,6708.70570445588,5043.8791649125,3711.6154422967,6299.7265423975,5051.93244942613,6948.23643516313,6570.28804527151,3558.71487227453,3667.94237962063,2907.50603715182,,0,,23,NA,NA,0,NA,
255.628545994125,255.628404501837,255.628687108338,1016.96493530273,1016.82263183594,1017.24694824219,16,8124.64500610267,6270.23822548168,10143.953399697,4255.12791185682,5071.71004776875,5839.70433477765,3123.23595658929,4774.53001084589,3840.68146730309,6796.60685691314,7728.75951561733,8800.062656133,7517.71584184965,9105.48293622149,7505.25333266074,5578.09133886583,5105.19303382804,6821.96632137563,7930.61061857926,5638.88235417086,5664.21967090514,10446.9557445012,9724.29942382629,7624.93489125917,,0,,24,NA,NA,0,NA,
256.234690402903,256.234572184786,256.234887618475,1112.63134765625,1112.50402832031,1112.75915527344,6,9399.82719307232,11365.3726218793,11468.0829036368,8002.05777385117,8900.00493689616,9537.49446949414,12527.825480047,12145.7733591105,10673.3444785682,8277.72988069522,9163.19679544478,10857.5568659372,8701.69108903787,9286.78896112098,9826.82330560915,8938.16923081806,10002.7199129631,9759.6790865425,8363.27295420746,10854.1875007983,8080.13124372884,8013.24700510702,10153.9622882452,9835.48193738894,[27][M+1]+,1,,33,palmitoleic acid_isotope,palmitoleic acid,0,"MS, MS2, RT",1
256.263074895682,256.262889617789,256.263261029905,1141.497,1141.2431640625,1141.76342773438,19,5359.28537982702,6063.1896128197,5095.57103695636,5273.33014848634,5819.42883369863,10482.921784459,5949.54501435501,6666.98382936397,4919.57072650536,8367.42769215902,6648.40745542978,5785.28983879358,6173.9008516831,6363.95704620338,6919.08314752242,7364.5629416619,5709.64509779846,6482.68387651411,6407.3964233483,7471.62359423989,6412.13339726679,11246.8358176967,6192.79033927026,9960.55164825166,,0,,185,NA,NA,0,NA,
256.299667523775,256.299303180967,256.299802266644,923.675659179688,922.178039550781,924.223,16,74833.1943804034,169615.567946195,12673.0278947854,16484.4134270348,51488.2451194799,11842.6127431449,6900.90277392722,110406.10597414,18671.9452684277,28915.5582570361,49752.8114514893,15017.1315761013,174067.791728542,24645.1389510937,84494.311655064,8952.85393201012,19903.0744164647,76749.8394909545,31622.5407781488,151375.947948891,9542.50822003285,67474.099926254,43771.2677385904,5558.71216394009,[28][M]+,0,,281,NA,NA,0,NA,
256.820372321832,256.82020365121,256.820566184915,70.3652572631836,70.016960144043,70.9256439208984,24,22250.0015614986,25629.2322738747,24984.9327461732,18816.1785530579,18671.0803097954,15504.3043016416,13575.6267788023,12208.5994131495,10874.4515974717,10987.9508498851,13587.7034958306,15257.5215197606,13544.6687009112,21018.9886677619,20838.2061835063,14715.6887710343,10829.4294406742,21538.5753413881,10197.1876349456,12261.3693686883,6667.3004794497,10784.3358519442,13116.6602626084,20243.2936428571,,0,[2M+3Na+K-H]3+ 331.773,91,NA,NA,0,NA,
257.247447837373,257.247388474442,257.247522884664,1183.01763916016,1182.76013183594,1183.03735351562,24,108346.610904747,124184.550016823,123371.204748945,107889.006069042,110764.60286412,126756.808429868,113940.683146785,110743.539280378,114631.237912403,116316.728025519,114313.614395395,125007.885858966,127063.058123956,121790.532088664,134480.951785734,114562.182022769,140333.56756077,132209.334377648,89520.0051165196,98121.5204216018,106708.596805201,111637.906094709,114336.265269552,114524.834012093,[29][M]+,0,[M+H-H20]+ 274.252,52,NA,NA,0,NA,
257.303011915733,257.302743142648,257.30305387695,923.4521484375,922.178039550781,923.96826171875,7,13355.8560782494,25357.2410807335,90.2445795132991,1720.47482743566,8899.29831915175,383.991541912663,35.2249183805867,17577.3813064244,2417.6436324803,4153.54071554007,8301.2851371652,1313.3830518655,25751.999702168,3214.38754986112,14855.1781892786,66.6361349710685,1930.32039100766,12583.99848838,4952.36739661009,21892.1934946999,386.981963494155,11983.0091321763,6602.01433893135,42.2015038537665,[28][M+1]+,1,,283,NA,NA,0,NA,
258.148540359967,258.148355175573,258.148699094664,767.094680175781,767.066223144531,767.357299804688,24,26581.1862108418,25830.9035893411,24952.5367646315,34611.7987693959,46577.6784611819,26663.0240412692,21364.707263937,18379.3720182099,19305.8004851053,52535.9651380243,38128.3962251771,35902.2343105861,21887.710669886,21550.6810469413,23945.218383854,20860.9930613948,22468.405212732,21982.2696072804,12818.24111414,7090.64667780154,10193.5401257836,38536.4904824563,30849.2864809308,36454.8803829876,[30][M]+,0,,86,C7:1-QNO,C7:1-QNO,1,"MS, MS2",2
258.184837033415,258.184729297862,258.185022522625,846.51123046875,846.347717285156,846.698791503906,13,10237.0909673392,9254.33971243532,6596.72036794782,4722.89424936051,7312.97386313696,2904.82410902573,2887.34406353788,2361.44676404444,2292.76746406723,10958.0693404595,7660.40508160396,6531.64939181413,4963.33832672096,4511.40579535776,4350.61531318839,4960.40215378313,4779.66687075487,4187.36050420019,2480.88735615895,823.327340121286,1412.33558559521,8988.16279610785,5261.03911997558,7558.28666085531,,0,,174,C8-HQ,C8-HQ,1,"MS, MS2",2
258.250548564968,258.250450979242,258.250741916337,1183.01763916016,1182.75439453125,1183.03735351562,24,16576.1533271361,18386.8229149845,17388.1415973868,16337.9668240934,16475.9397003554,18151.5663772203,17742.9599253131,16095.8460881389,16265.4879069203,17361.9333035412,17660.0707655889,18191.3516619273,18508.0818124848,19166.4627420596,19924.6458473342,17898.4346929318,22567.5097184796,19087.6505723661,14653.8423985781,15462.243919317,15957.6784972658,17046.4425887011,18156.6326726213,16473.9983817864,[29][M+1]+,1,,52,NA,NA,0,NA,
258.81737661321,258.817118153338,258.817584387473,70.3624076843262,69.9839172363281,70.9256439208984,24,9379.20032564843,10841.6165232484,10482.8240302951,8196.98938220141,7756.61468635964,6784.49388178678,6009.47404795252,4991.72974662889,4252.86887640945,4746.1850375446,5777.864985416,6248.75111193845,5933.61412466425,9325.48728541953,8836.04973194287,6219.94387474495,4790.926852237,9135.7485754919,4303.33683091621,5466.68721445761,3015.02362436163,4332.03667562554,5340.27940288479,8209.60178038697,,0,[M+K]+ 219.854 [M+Na]+ 235.828,91,NA,NA,0,NA,
258.899036281736,258.898797750393,258.899077606758,67.6286926269531,67.4369201660156,67.8909454345703,5,337.258027816025,67.3858299538508,34.8087605228241,84.1406750002438,817.597259481683,833.244176151241,194.568588097406,47.8368497797114,84.7949002419159,2129.20973910977,1338.88164189663,884.901629692329,2222.29347777697,1562.18266560276,793.339005797775,1519.92026643429,2687.69851872532,848.556777329173,2152.12160214294,1218.7155935709,2244.98417821471,3189.24344265189,2891.05065930866,1007.1610151495,,0,,273,NA,NA,0,NA,
259.092043467864,259.09179335602,259.092277122538,78.6523895263672,78.5520782470703,78.683,8,1458.49428008347,2544.71426319963,1520.14918298845,2003.84509058633,3424.71982693574,3898.05278951919,91.5727620265954,129.051828906092,86.2260684806881,3811.99372931413,5098.56104677592,6558.31770558646,4738.84434794699,7827.2653913816,3895.64237792807,2573.83104647159,1640.86579881697,3930.96217828134,1139.42071327104,208.036963604237,603.620158942192,6439.44503315959,13948.9780460947,10995.1038361065,,0,[M+H-H20]+ 276.097,116,GluGlu_Na,Glu-Glu,0,NA,
259.151818668053,259.151675748113,259.151935153808,767.351623535156,767.066223144531,767.355285644531,7,3862.33039690441,3892.76554443014,3431.03765632819,5229.52150215611,6783.73507478009,3660.6340657865,2871.71794648277,2272.35483723226,2676.95758521829,7358.41493090088,5481.04346012171,5229.30092268326,2698.05088548278,2963.49247320889,2794.78909673393,2909.72691681604,2943.83806249221,2839.01191350735,1620.143948014,100.611377908067,530.796911999696,5549.98022729184,4013.79621452629,5448.40698217624,[30][M+1]+,1,,86,C7:1-QNO_isotope,C7:1-QNO,0,NA,
259.631103822801,259.631048948647,259.631280295981,1039.71221923828,1039.31420898438,1039.84924316406,22,23770.4457188399,17790.9800689952,26476.3671968382,11416.2443491136,11611.4921214852,19306.7165929372,20915.8155094994,31658.1196376516,24744.0306932291,21167.7650710352,21954.3463589994,22281.9895610932,20623.4309665558,24251.2883822744,26227.0909091297,18141.1463756945,12715.4320853429,24474.5912877012,28576.3755241206,33181.7739456961,31489.8335775149,27291.0783173106,29209.4861840688,24909.5853927523,[31][M]2+,0,[M+H+K]2+ 479.299,14,LPE(18:1)_K_2+(I),LPE(18:1),0,NA,
260.132752494985,260.132704735082,260.13288295581,1039.71398925781,1039.58020019531,1040.33361816406,6,5811.70725792917,3762.44424926,6526.06010585118,2194.80026229004,2672.03302048755,4494.13748199256,5042.95968991535,7864.30388355812,5528.68632000463,5011.76608834297,5054.28439897246,5306.05079358806,4562.22603873705,5879.04297755508,5838.35127249742,4445.51500025205,2725.39876368816,5728.2174683091,7238.08357099234,8312.3432613102,7118.01266004184,6270.9605068494,6963.00104807403,6030.76950458764,[31][M+1]2+,1,,14,LPE(18:1)_K_2+_isotope(I),LPE(18:1),0,NA,
260.164369715214,260.164316284811,260.164439884922,1192.52026367188,1192.24829101562,1193.27954101562,11,648483.745217605,147887.847025688,522463.011655341,41717.0353186222,707695.201978925,382240.768808905,412409.447747007,624343.960210885,343938.990406698,394479.549864239,368334.304606813,300784.233890996,139114.765203079,448957.87139052,501219.333444504,176304.748226039,260837.715616,213508.975657859,407433.488038382,424927.088013255,334381.270642942,375449.057348285,428316.3021863,142243.534599807,,0,,50,PQS,PQS,1,"MS, MS2",1
260.164560001395,260.164479510468,260.164602553749,796.302551269531,796.033935546875,796.346313476562,24,901209.934429875,864247.037398998,727199.372970972,1201995.3361157,1503795.24039498,868101.777970733,533538.777090254,480905.477613091,509068.625078469,1540006.36789725,1123004.57664644,909606.483095002,756184.841449863,869423.413217341,860685.41734735,781815.25056895,703741.407007177,842712.067776788,424173.217432387,264566.296448484,308328.832663312,1496059.83349781,1075985.63937643,1163152.22266228,[32][M]+,0,,8,C7-QNO,C7-QNO,1,"MS, MS2",2
261.167824945037,261.167725305434,261.167912492024,796.283630371094,796.033935546875,796.346313476562,21,159170.221959936,147149.788203054,119941.077922597,208381.558921972,269638.049836041,143288.389178331,85342.7242217966,74759.915654462,80873.755029564,274146.820598816,197553.746784182,152766.889820804,127896.331830896,147071.204973912,145377.077401714,128237.348933574,117569.07364084,138689.72785721,67205.4563155312,39083.0581947463,46093.089778358,256573.544060258,184216.540883079,197743.254436734,[32][M+1]+,1,,8,C7-QNO_isotope,C7-QNO,0,NA,
261.220942326882,261.220656133679,261.221102737219,833.802368164062,833.516784667969,834.09326171875,24,22061.0571849618,25918.4659528034,22093.5616315861,19343.5310880998,21982.2008728716,22555.2677773264,13079.1392093451,12540.8986666259,13371.1376663067,16492.0520772717,17135.7982660218,18666.7907180487,15969.7568106831,20608.0342535236,18898.2332649146,13621.0221979195,14789.6332084207,16907.3090615684,11032.6432085211,13751.2591433248,10505.4278730426,15292.3380779775,16795.3118130067,16088.5901761514,,0,[M+H]+ 260.217 [M+H-NH3]+ 277.252,26,NA,NA,0,NA,
261.221249800644,261.221146796513,261.22138375307,946.799865722656,946.377197265625,947.047912597656,24,148205.842413656,156245.51404669,128060.329493707,118108.029985945,119007.441117792,139188.898784298,173281.506702582,160575.671532007,156614.607856902,119268.827107498,102328.330912645,80992.8557933465,101517.434299045,98017.106905809,99255.5838671042,82794.280348985,112976.518182885,93999.5366329554,99575.3031496889,138966.122806153,117276.539100611,84274.4137916365,99846.3793396873,78292.7424554955,[33][M]+,0,,4,NA,NA,0,NA,
262.170329169861,262.170128892993,262.170426323514,796.195007324219,796.006164550781,796.346313476562,22,13036.9625112871,12331.6337346905,9452.45584911852,17792.9558704593,23094.1580486691,11032.8190312298,6515.62788622879,5930.1245680656,5859.69904105303,24720.6332932445,15561.2488353019,12389.940260327,10105.2371904361,11487.0117156391,11236.1845235617,10475.0772676018,10127.0758554239,11657.8229938731,4868.060427282,2704.17014238836,3586.53122261908,20451.0456327395,14845.8728625673,15322.9864447996,[32][M+2]+,1,,8,C7-QNO_isotope2,C7-QNO,0,NA,
262.224325405589,262.22420492987,262.22449130429,946.801483154297,946.377197265625,947.047912597656,24,26314.5902962537,26669.6320975118,20434.224122424,19452.0360613996,21054.119162873,22603.5523475628,31883.9468140191,25062.3684668626,25120.1710658692,20308.70252319,17955.2597456187,12464.5269925217,17031.1657889734,17885.5297013402,17335.5994262675,15672.6516078029,20683.4466060224,16091.1580982489,18301.5592626194,25770.3779705604,17597.4260734976,14416.4045908395,17721.2927520801,12429.6434170518,[33][M+1]+,1,,4,NA,NA,0,NA,
263.236724114938,263.236389614067,263.236854625204,976.119812011719,975.623046875,976.375305175781,24,43670.4092680503,60498.0095850591,55624.6858314201,54979.0237908565,74253.6045940952,57818.4411348429,68237.0173241819,53808.1729834976,49514.984798434,63405.4339686377,57540.1238371081,61247.0962026604,46749.8257423623,49846.1012410557,46951.7937194328,52469.1885819312,49600.5427171187,44850.3433674558,65037.7751868697,83324.2404114868,80981.9385870832,20944.7048125977,20200.2291010193,38463.1546314443,[34][M]+,0,[M+H]+ 262.231,22,NA,NA,0,NA,
264.240003855862,264.239849173059,264.240220563998,976.11865234375,975.623046875,976.250854492188,22,7497.7965072047,11593.2343403113,9265.48415526959,10185.936410574,12101.332937761,9742.41185295708,10133.836352771,8743.57149298401,8718.37349021761,11992.4370998153,9519.53773290813,10628.6689560013,8814.99297437181,7699.20126873399,7347.82010167235,8836.49672444611,8899.7630799699,7086.58233126902,10212.6503633413,13065.6221901806,14250.1735292326,3471.98482538036,3039.53412210831,6836.87231850264,[34][M+1]+,1,,22,NA,NA,0,NA,
264.852144245251,264.851713987332,264.852425553746,68.668,68.498291015625,69.3893127441406,7,2084.7447271854,2503.81708575,2378.40279048631,1542.55708837122,1397.39999881957,1630.07667470647,837.325478983077,922.072742662406,784.478659459524,951.397196100786,1351.49358114034,1854.80605023631,1212.41490567878,2226.10986924068,2109.04615576472,1196.62559132097,857.013261221539,1734.63944842261,951.562514350559,913.400132347011,532.359134619667,1010.71428111248,1328.42153132703,2319.63210166057,,0,,35,NA,NA,0,NA,
265.176944891447,265.176773458633,265.177243949549,815.572845458984,815.353271484375,816.076599121094,12,4871.48835530735,5739.96611744443,2686.40787744781,5420.99798021636,8245.8048641252,3996.06646022061,176.260727174608,128.465250661482,105.460517784877,5848.49839440206,4537.21455163519,4484.72055238428,4388.3318520198,7799.38943757595,5356.59570038662,3779.22675171209,2519.68335018666,5119.12731994021,2149.96547856329,1333.85517033883,3251.83799133397,5643.16482208135,4442.06360041786,5861.16454227181,,0,,379,NA,NA,0,NA,
265.17698853699,265.176772255537,265.177140925381,882.322937011719,882.07958984375,882.678955078125,18,12780.4496176753,12986.2929892245,6684.25499733285,11778.6714356346,16762.4207039146,9630.44237306683,1812.3122435704,728.970323308512,351.631263490939,14513.6070196221,10337.2091880495,9604.02454250469,10096.5424794033,15622.4863591213,11996.5475753205,8600.66745774714,8049.91738804974,10775.9608737398,3914.79086730416,3573.67322900834,5052.76840915878,12798.4086907499,14321.341724274,11523.4483379418,,0,,145,NA,NA,0,NA,
265.252386040366,265.252247104456,265.252505248182,1192.78161621094,1192.75817871094,1193.03112792969,6,28902.8230914408,31064.3777344819,31736.7154851583,23593.8932764088,27356.1576883947,27430.2871878039,26868.6763454944,28455.4748032267,24796.9413813624,26225.360938769,28828.2300011463,34962.8815882141,26830.0336957799,26719.5461127834,29858.5313546241,26194.9083553229,28372.742851618,30575.5319240263,19571.7654734774,19975.442278695,18065.450444269,29825.1823658114,33901.0556268704,32937.0194377374,[36][M]+,0,[M+H-H20]+ 282.256,50,oleic acid_fragment2,oleic acid,0,NA,
266.172261740494,266.172128891384,266.17240752092,704.360900878906,704.096557617188,704.618957519531,23,7696.62219068209,6727.02061502634,4605.94585977722,5009.12167045573,6279.12653023983,18534.7383604552,9118.88185586087,11444.997710248,5217.54471827083,14303.004555714,9588.89815738346,11615.3480784313,6613.407073839,7152.34269460234,7237.94054916631,8693.55057970169,6363.89235109968,6778.71853212569,8345.89665791807,15890.6820040264,10582.906135499,11910.6911590746,6796.12645935461,12020.2958710732,,0,[M+Na]+ 243.184,111,NA,NA,0,NA,
266.255675574952,266.255497432922,266.255776589858,1192.77136230469,1192.498,1193.03112792969,13,5637.14203103519,4944.78974548872,4919.05214437256,3596.36898038978,5080.34295617811,4535.41982441322,4801.67581580677,4612.57450801483,4193.26512180072,4293.71809400422,4869.21610089561,5489.6947427267,4481.19313781899,4916.78242530669,4972.4009334161,4439.14505868343,4940.54461274081,4764.31233301094,3119.18561626423,3463.19431050305,2761.37294952979,4789.47952362818,5949.17207350896,5626.89466494693,[36][M+1]+,1,,50,oleic acid_fragment_isotope,oleic acid,0,NA,
266.84908984932,266.848806138789,266.849338186604,69.1544189453125,68.498291015625,69.3893127441406,7,2189.45391988473,2595.53769177214,2276.16375650613,1683.21564999708,2021.06381749043,1294.46300139853,1028.66128914541,767.954153688774,822.596440877074,971.017781481449,1341.2422262036,1740.39218534877,1106.66597777111,2501.85187936127,1914.0622448416,1519.94258991955,1070.57036316118,1792.88562953009,997.036126905184,868.111845487814,571.246732408231,949.362158138015,1484.11358051239,2170.92071334576,,0,,85,NA,NA,0,NA,
267.171570051317,267.171477080945,267.171627808021,921.655944824219,921.646,922.788391113281,10,7754.45808816892,9182.35070985183,6858.89781776471,6327.61147622313,10765.2963428528,9028.52187536598,6701.39561551923,6955.80218525381,7073.90121776301,8408.67619210539,9866.50595975329,7753.60187289442,9818.96439512191,11623.6285817085,11866.8716203065,9176.57709694715,10666.2267876156,11098.5681040386,6842.198804973,9073.49974533989,10401.2348093931,5738.79025745067,7331.86964038559,8173.99567421426,,0,[M+K]+ 228.209 [M+H]+ 266.164,27,NA,NA,0,NA,
268.169177671867,268.169026647596,268.169358865189,870.021577880859,869.759826660156,870.288024902344,14,6616.96711095095,6296.76457933903,6735.49914008481,5804.2973013279,12710.9118933364,2938.04768464089,4469.08895827073,3310.79544102041,3458.49656205921,13079.5234726767,7046.84515628484,7835.05077724006,4399.1718618665,3734.90059859306,3614.61873476064,4003.8942061043,5551.09421279811,3552.4289599617,3270.69665235696,2352.61621736387,2618.28867155498,8282.64343040406,6405.38262551486,7887.18632036302,,0,,163,NA,NA,0,NA,
268.636326254633,268.636131169746,268.6364832115,1039.81616210938,1039.55834960938,1040.08752441406,23,12728.6271772667,9160.46521395033,13382.9156902262,5964.24396580864,5667.96712398159,10119.1591831805,11514.9264527514,16254.052274048,12098.7575653506,10752.6947171389,11217.1493929212,10365.0117772072,10175.7952055183,13300.4649886337,13321.8967147388,10069.1851816884,6494.9875101087,12226.8049138281,15327.5264233151,17903.1832953013,15072.6102982542,12798.3753861876,14623.4375108977,12045.4699527099,,0,,14,NA,NA,0,NA,
269.210802655907,269.210634138445,269.210975787188,758.613708496094,758.592468261719,758.886047363281,24,35901.2617854629,46689.5638609568,33196.4542805776,27668.0709515607,30917.6692883535,31581.2205063208,26311.3110403438,22401.5491618372,24588.3868555311,16691.2560774114,18556.1177181402,15953.9314383122,19439.843858674,24750.3816055144,23019.6363160825,15590.2577359486,19472.2598266645,21150.3026884049,18687.2282732279,24268.8733542003,16722.5004140293,11816.6942962473,23142.8642003018,15243.6426160383,[37][M]+,0,[M+H]+ 268.205 [M+H-H20]+ 286.216,70,NA,NA,0,NA,
270.185291953681,270.185238662758,270.185350673133,900.067504882812,899.8095703125,900.788269042969,24,2514068.87556918,2476799.35016946,2742701.34119304,2659104.65377549,3998123.60691639,1753268.85781417,2401618.36481405,2000835.64848756,2134033.92428145,4939576.78039018,2887158.73585245,2704474.64931785,2190799.75449476,1919230.12939229,2107336.35848431,2251109.43806842,2917795.98752439,2034698.40993095,1576545.1046233,1604643.7108469,1647674.3489584,3374973.70969894,2782586.71363743,3174255.46507717,[38][M]+,0,[M+H-H20]+ 287.189,1,C9:1-HQ,C9:1-HQ,1,"MS, MS2",2
270.214231553093,270.214058035606,270.214347152356,758.87548828125,758.592468261719,758.886047363281,5,5285.33900576366,6478.77659889077,5019.65805214826,4128.12242316318,4989.89468593865,4426.86525902608,3386.84590936648,3052.60165169872,3417.79549439603,2281.56453965819,2435.43459441494,2135.91637640735,2310.3280899377,3669.00252527304,2934.10561252102,1558.41656774665,2412.44948304976,3033.02030352504,2483.77155327375,3305.59757111776,2277.19950537331,1117.90306189943,3043.0539741099,1515.5458115922,[37][M+1]+,1,,330,NA,NA,0,NA,
271.188630323826,271.188541925699,271.188712337131,900.067504882812,899.8095703125,900.788269042969,24,501971.817861673,491604.994197395,546439.892118384,526622.156724516,803419.681151448,343877.292097208,482326.554833526,391770.174988655,419196.379767963,1002398.25210871,574666.823594378,535297.267844369,436868.552715615,384378.377204605,410997.341943072,445164.876430807,588478.289062821,395344.730096122,311303.414557918,318642.960347229,323886.37915949,676818.879337025,548546.408014848,635216.276925454,[38][M+1]+,1,,253,C9:1-HQ_isotope,C9:1-HQ,0,"MS, MS2",2
272.200857943159,272.200802279711,272.200926000819,900.857116699219,900.8134765625,901.893249511719,24,1923977.32853218,1897028.60791413,2069253.36632729,1972528.29209582,3192784.82907121,1442866.79829416,1676849.14853349,1416009.5569816,1511200.07840121,3496377.69146219,2223262.41360465,2115735.26464936,1604381.7588683,1402335.50977038,1475741.00903408,1600324.38593597,1987349.66400169,1424433.70745934,1304170.56098845,1346406.79196595,1348203.72701711,2581189.53140468,2123317.08429643,2446681.03556812,[38][M+2]+,0,,1,C9-HQ,C9-HQ,1,"MS, MS7",2
272.794137483686,272.793960012439,272.794364280609,70.0835266113281,69.9422225952148,70.7803955078125,9,1867.96757980955,2326.01008685321,1566.00198126407,1371.99537691007,2325.69324519816,1245.46299485214,626.1124569446,193.409214192159,422.003321108747,1765.6599744786,2181.66571859122,2948.41212213358,1888.50226787925,3810.94155776911,2003.36314440234,1720.81161731007,1650.55923464765,2151.84746194267,1297.75694389732,596.368927079902,797.769042282104,1998.31827584562,2948.89635237006,3190.45497092252,,0,,337,NA,NA,0,NA,
272.943988298573,272.943773949881,272.944151879474,65.9578399658203,65.6293106079102,66.5784301757812,18,2319.30881713387,4554.57081859651,2157.35111129324,3040.74072191908,3078.37186684785,3404.84659297724,1125.30873290013,688.889119830924,2017.83259009637,3674.92108019406,3340.27380470896,4933.22801285947,2547.10230144406,3835.78057802011,3544.72149701842,2067.69496204735,2431.4895418741,2880.56230963687,1885.99875309776,256.512366844735,1782.62615463358,2580.27738410373,4644.18378063086,4797.96429641675,,0,[M+Na]+ 249.957,162,NA,NA,0,NA,
273.20424390236,273.204169096038,273.204304827798,900.854888916016,900.8134765625,901.893249511719,24,385399.237309201,371493.682616412,405547.688988985,382715.892801099,642830.572550542,282862.03940631,339118.537460097,272218.307688336,289203.918714817,703849.13118368,434660.105499431,414608.687625326,315906.507863422,277540.736691325,282503.935478426,314414.683456687,395067.972025182,271908.179991885,257057.520004575,269550.468583132,261111.736811935,511906.660371193,415747.659064416,486430.773206493,[38][M+3]+,1,,1,C9-HQ_isotope1,C9-HQ,0,"MS, MS6",2
